2101522035,0
2460186064,0
2015872172,0
2647925658,0
2432260118,0
2941363244,0
2115932502,0
619986778,1
2402068328,0
2232368480,0
2432045556,0
2492064798,0
2607629357,0
2093686908,0
2688551500,0
2701446283,0
2577974449,0
2657514071,0
2678715771,0
2315028296,0
2666453528,0
2696430197,0
2719546503,0
2639684297,0
2700556994,0
2075362663,0
2175722936,0
2431280531,0
2694654488,0
2122163128,0
3024754232,0
1999597709,0
2844088386,0
3102461283,0
2146933524,0
2158351113,0
2162356841,0
2563428127,0
3067262952,0
2656917393,0
2657510884,0
2576020319,0
3100261587,0
3098347762,0
2492694218,0
2487316144,0
2683058915,0
2634120122,0
3129688650,0
3131489341,0
2585197929,0
2842017293,0
2850572128,0
2686048965,0
2499799760,0
2442563350,0
2529676909,0
3072410258,0
2676262224,0
2442928350,0
2268509630,0
2684913552,0
2798659738,0
2693439076,0
2789871775,0
2665843768,0
2635288384,0
2260438883,0
2276605277,0
2286372567,0
2150009782,0
2135349940,0
2299432156,0
2162787583,0
2155394890,0
2647773662,0
2421207812,0
2786195354,0
2601532317,0
2320196872,0
2314487787,0
2647430612,0
2698615585,0
3065948951,0
2495222710,0
2630978990,0
2100901702,0
130751273,0
2635059754,0
2099317269,0
2678958721,0
2653529651,0
2679482323,0
2696132364,0
2609388881,0
3129764429,0
3131966515,0
2528026879,0
2095711838,0
2169326286,0
2149857961,0
3025533856,0
2543938528,0
2168243434,0
2332381156,0
2667916348,0
2714926421,0
2419486459,0
2414930951,0
2490504819,0
2678541251,0
2561233593,0
2562870356,0
2694824335,0
3073701244,0
3063571858,0
2595295269,0
2493409222,0
2033148227,0
2070319124,0
2402846020,0
2395189645,0
2957561519,0
2643249894,0
2409905779,0
2274413468,0
2323830482,0
2627111594,0
2666703963,0
2576136983,0
2677542643,0
3052384336,0
2799386900,0
2670017186,0
2433127992,0
3131087149,0
2659070142,0
2671664037,0
2628890081,0
2645794516,0
2310823378,1
2159345524,0
2055294943,0
2628176650,0
2762266676,0
2786968720,0
2991685737,0
3053079981,0
2762897456,0
2575206324,0
2578516377,0
3133178004,0
3130272767,0
2641212044,0
2669706361,0
2026089160,0
2396383505,0
2542206655,0
2111213237,1
2705812860,0
2105313684,0
2831051308,0
2662206244,0
2687177137,0
2559252273,0
2618924298,0
3129691834,0
2785848867,0
2580426415,0
2690385680,0
2723787531,0
2147813694,0
2437474932,0
2315565782,0
2584394564,0
2650931615,0
2339561462,0
1387969205,0
2462773322,0
2637256712,0
2224132103,0
2187028154,0
2634715502,0
2553189596,0
2711184896,0
2699283237,0
2715608804,0
2681361455,0
2110354307,0
2394959804,0
3100208907,0
1965956717,0
2510314653,0
2686779093,0
2655049866,0
